,layers,layers_config,dropout,gamma,batch_size,lr,weight_decay,val_loss,val_f1_macro,epochs_trained
1040,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.1,1.8779,0.6403,17
1041,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.01,1.8864,0.6406,17
1042,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,258,0.01,0.01,1.8981,0.6398,18
1043,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,512,0.01,0.01,1.9012,0.6273,23
1044,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.95,512,0.01,0.01,1.9079,0.6183,21
1045,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.1,1.9174,0.6434,18
1046,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.9,258,0.01,0.01,1.9193,0.6283,16
1047,[256→64],"[(256, 'silu'), (64, 'gelu')]",0.1,0.96,258,0.01,0.01,1.921,0.6401,15
1048,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.01,1.9282,0.6343,16
1049,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.9,258,0.01,0.01,1.9356,0.6209,15
1050,[256→64],"[(256, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.01,1.9407,0.6298,16
1051,[512→64],"[(512, 'silu'), (64, 'gelu')]",0.1,0.975,258,0.01,0.01,1.9453,0.6161,16
1052,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.9,258,0.01,0.01,1.9531,0.6186,16
1053,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.975,258,0.01,0.01,1.9619,0.6324,18
1054,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.96,258,0.01,0.01,1.9699,0.631,16
1055,[256→64],"[(256, 'gelu'), (64, 'silu')]",0.1,0.95,258,0.01,0.01,2.0003,0.6312,15
1056,[512→64],"[(512, 'silu'), (64, 'leaky_relu')]",0.1,0.95,258,0.01,0.01,2.0982,0.6149,18
